from,to
"D12131","H01293"
"D10578","H00413"
"D05408","H00337"
"D02714","H00031"
"D00292","H01360"
"D00814","H01609"
"D00125","H00013"
"D02558","H00056"
"D02165","H00031"
"D09348","H01240"
"D00292","H01532"
"D00454","H01649"
"D03257","H00031"
"D06414","H00004"
"D11579","H01635"
"D11895","H01554"
"D00529","H01360"
"D10821","H00219"
"D08976","H00010"
"D01275","H00032"
"D01968","H00437"
"D10316","H00017"
"D06637","H01892"
"D02122","H00348"
"D00895","H01563"
"D02132","H01175"
"D00529","H00079"
"D00989","H01639"
"D00609","H01633"
"D10888","H00024"
"D00208","H00019"
"D00975","H01585"
"D00472","H00342"
"D03903","H00325"
"D11359","H00408"
"D11085","H01176"
"D00973","H01656"
"D04603","H00038"
"D10985","H00031"
"D11575","H01634"
"D00440","H01602"
"D00473","H01490"
"D03068","H00080"
"D10915","H01818"
"D10850","H01360"
"D00981","H00237"
"D03978","H01240"
"D00292","H01694"
"D00351","H01334"
"D00981","H01466"
"D00426","H01653"
"D02157","H01318"
"D11967","H02499"
"D11222","H00010"
"D00783","H01608"
"D01068","H00028"
"D00914","H00315"
"D00978","H01360"
"D10297","H00079"
"D00203","H01319"
"D00635","H01633"
"D02408","H01646"
"D01441","H01511"
"D04477","H00408"
"D10267","H01633"
"D11175","H01532"
"D05113","H01611"
"D00653","H00612"
"D09669","H01479"
"D01277","H00057"
"D09730","H00019"
"D03903","H00110"
"D11579","H01637"
"D00518","H00215"
"D06414","H00001"
"D00769","H01730"
"D00570","H00288"
"D02596","H01698"
"D00292","H01507"
"D00155","H00006"
"D11713","H01592"
"D11114","H00320"
"D10095","H00032"
"D11394","H00036"
"D05721","H01730"
"D11079","H01491"
"D04923","H00079"
"D10211","H00975"
"D01157","H01176"
"D06409","H00020"
"D11114","H01634"
"D00789","H01653"
"D10095","H00048"
"D00868","H00360"
"D10249","H01633"
"D02596","H01672"
"D01068","H00007"
"D09595","H00079"
"D02624","H01609"
"D10135","H01621"
"D00118","H01532"
"D04687","H01464"
"D10773","H00013"
"D00535","H01460"
"D02242","H01895"
"D10403","H01615"
"D11626","H01596"
"D03234","H00437"
"D00983","H01357"
"D01275","H00018"
"D00970","H01674"
"D02784","H00125"
"D02122","H00312"
"D10293","H00057"
"D01364","H01334"
"D10841","H01593"
"D00503","H01649"
"D00979","H00216"
"D02780","H01611"
"D00409","H00812"
"D00327","H00255"
"D08699","H00079"
"D00780","H01483"
"D00871","H01445"
"D11086","H01366"
"D01336","H01360"
"D09967","H01507"
"D00823","H01703"
"D00318","H01522"
"D00088","H01717"
"D00671","H01360"
"D11571","H01424"
"D00981","H01362"
"D01898","H01649"
"D10019","H00010"
"D10316","H00013"
"D02274","H01490"
"D00333","H00368"
"D00975","H01463"
"D00266","H01613"
"D06053","H01469"
"D10541","H00056"
"D00523","H01633"
"D11705","H01633"
"D02184","H00343"
"D02934","H00282"
"D10137","H00020"
"D02498","H01563"
"D11943","H02398"
"D01043","H01551"
"D00272","H01657"
"D00283","H01649"
"D00203","H01501"
"D06078","H01593"
"D00706","H01609"
"D00973","H00366"
"D08071","H01646"
"D00292","H01586"
"D00978","H00342"
"D02122","H01440"
"D02714","H01692"
"D00107","H00083"
"D00401","H01645"
"D10307","H00978"
"D09985","H00198"
"D01204","H01633"
"D00355","H00320"
"D09187","H01593"
"D00747","H00436"
"D02494","H00359"
"D00834","H01521"
"D00214","H02301"
"D11967","H00010"
"D00989","H02018"
"D09979","H01358"
"D06675","H00412"
"D02555","H00363"
"D00254","H00010"
"D00559","H01597"
"D03063","H00342"
"D10900","H00413"
"D02157","H01531"
"D00473","H01328"
"D00981","H01358"
"D09316","H01532"
"D00290","H00350"
"D10566","H01483"
"D10455","H01321"
"D01053","H00315"
"D00473","H01604"
"D00407","H01585"
"D00751","H01240"
"D02197","H02301"
"D05868","H00164"
"D04107","H00023"
"D09958","H01563"
"D11954","H00559"
"D00981","H01714"
"D00973","H01466"
"D10192","H00044"
"D02129","H00361"
"D11359","H00409"
"D11969","H00014"
"D00823","H01653"
"D00978","H01466"
"D00751","H01360"
"D06409","H00014"
"D00049","H01730"
"D08035","H00862"
"D01203","H00243"
"D04747","H01703"
"D00409","H00360"
"D10309","H01649"
"D10526","H00018"
"D00088","H01463"
"D01583","H01299"
"D03582","H01635"
"D02217","H01593"
"D03903","H00312"
"D03671","H01963"
"D06315","H01360"
"D00615","H01632"
"D11067","H00409"
"D09996","H00038"
"D03835","H01563"
"D00973","H00630"
"D06402","H00045"
"D09889","H00409"
"D06677","H01563"
"D00368","H01091"
"D11878","H00414"
"D07353","H01380"
"D10915","H01813"
"D04121","H00409"
"D06409","H00030"
"D00307","H01445"
"D00105","H00627"
"D10396","H01299"
"D00941","H00437"
"D12129","H02398"
"D02312","H00235"
"D05387","H00002"
"D00981","H01586"
"D00015","H00229"
"D00850","H00297"
"D04475","H00408"
"D00109","H01730"
"D10898","H00031"
"D04071","H00031"
"D00990","H01639"
"D02593","H01522"
"D12014","H02398"
"D02115","H02420"
"D00751","H01362"
"D06635","H00282"
"D11012","H00014"
"D00596","H00409"
"D00775","H00058"
"D05029","H01511"
"D11857","H01714"
"D11097","H01366"
"D10292","H01635"
"D04431","H00412"
"D05380","H02427"
"D00049","H01637"
"D09673","H00845"
"D00203","H02033"
"D00146","H01672"
"D02116","H02018"
"D03222","H00083"
"D00784","H01597"
"D08971","H02418"
"D11630","H00079"
"D11575","H00630"
"D10574","H00030"
"D00540","H01634"
"D00380","H00409"
"D00129","H01656"
"D02934","H00630"
"D10808","H00014"
